,learning_rewards,learning_steps,learning_discounted_rewards,learning_success,learning_collision,learning_fell_into_cliff
357,-101.0,2.0,-78.2456,0.0,1.0,1.0
358,-114.5,15.5,-52.22415597291778,0.0,2.5,1.0
359,-100.0,1.0,-100.0,0.0,0.0,1.0
360,-117.0,18.0,-9.150718274874443,0.0,2.0,1.0
361,-110.0,11.0,-27.02106368164677,0.0,1.5,1.0
362,-65.0,15.5,-52.19642634932629,0.0,3.0,0.5
363,-68.0,18.5,-14.54913801488197,0.0,0.5,0.5
364,-68.0,18.5,-14.54913801488197,0.0,3.5,0.5
365,-105.0,6.0,-31.569586212715475,0.0,1.0,1.0
366,-100.0,1.0,-100.0,0.0,0.0,1.0
367,-68.5,19.0,-12.238352591654769,0.0,2.0,0.5
368,-106.5,7.5,-53.86389704603368,0.0,2.0,1.0
369,-65.5,16.0,-41.319226349326286,0.0,2.0,0.5
370,-68.0,18.5,-14.54913801488197,0.0,1.0,0.5
371,-68.0,18.5,-14.54913801488197,0.0,4.0,0.5
372,-100.0,1.0,-100.0,0.0,0.0,1.0
373,-119.5,20.5,-5.757281115021684,0.0,2.0,1.0
374,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
375,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
376,-111.5,12.5,-33.1292706443622,0.0,1.0,1.0
377,-103.5,4.5,-60.04192624232848,0.0,1.5,1.0
378,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
379,-65.0,15.5,-52.19642634932629,0.0,5.0,0.5
380,-116.5,17.5,-21.441030520077575,0.0,3.0,1.0
381,-103.5,4.5,-43.447218472457536,0.0,0.0,1.0
382,-100.5,1.5,-89.1228,0.0,0.5,1.0
383,-116.0,17.0,-14.608187955204421,0.0,3.0,1.0
384,-100.5,1.5,-89.1228,0.0,0.5,1.0
385,-110.0,11.0,-33.37634981691034,0.0,0.0,1.0
386,-101.5,2.5,-69.8434415968,0.0,1.5,1.0
387,-66.0,16.5,-32.91706794612629,0.0,3.5,0.5
388,-102.5,3.5,-54.950985522097746,0.0,1.5,1.0
389,-113.0,14.0,-41.39539065843069,0.0,1.5,1.0
390,-66.5,17.0,-26.426770274624033,0.0,4.5,0.5
391,-116.0,17.0,-10.551692620517471,0.0,2.5,1.0
392,-108.0,9.0,-23.57168187085678,0.0,0.0,1.0
393,-110.5,11.5,-52.4086290475622,0.0,1.5,1.0
394,-66.5,17.0,-26.426770274624033,0.0,6.0,0.5
395,-101.0,2.0,-80.7206415968,0.0,1.0,1.0
396,-106.0,7.0,-44.1131260816111,0.0,1.5,1.0
397,-65.0,15.5,-52.19642634932629,0.0,2.5,0.5
398,-68.0,18.5,-14.54913801488197,0.0,2.5,0.5
399,-105.5,6.5,-54.9903260816111,0.0,1.0,1.0
400,-116.0,17.0,-9.201556320568493,0.0,2.5,1.0
401,-30.0,30.0,-4.392852698652579,0.0,7.5,0.0
402,-103.0,4.0,-48.46068785059549,0.0,1.5,1.0
403,-106.0,7.0,-31.108471541741494,0.0,0.0,1.0
404,-107.0,8.0,-22.222317661644617,0.0,0.5,1.0
405,-70.0,20.5,-8.009477295413964,0.0,4.0,0.5
406,-105.5,6.5,-29.258800789488273,0.0,2.0,1.0
407,-103.0,4.0,-48.46068785059549,0.0,0.5,1.0
408,-105.5,6.5,-37.59876921324375,0.0,2.0,1.0
409,-65.0,15.5,-52.19642634932629,0.0,4.5,0.5
410,-103.5,4.5,-51.47551166555568,0.0,1.0,1.0
411,-113.5,14.5,-52.24225619279691,0.0,0.5,1.0
412,-111.0,12.0,-52.36055995956371,0.0,2.0,1.0
413,-111.0,12.0,-33.19149954542387,0.0,1.5,1.0
414,-109.0,10.0,-52.65570822011034,0.0,1.0,1.0
415,-106.0,7.0,-54.35480732369699,0.0,1.0,1.0
416,-103.0,4.0,-49.9375161439598,0.0,0.0,1.0
417,-107.0,8.0,-42.986697046033676,0.0,2.5,1.0
418,-100.0,1.0,-100.0,0.0,0.0,1.0
419,-105.5,6.5,-32.48729010274184,0.0,1.0,1.0
420,-78.0,28.5,-4.451902638975029,0.0,3.5,0.5
421,-102.0,3.0,-61.4412831936,0.0,0.0,1.0
422,-101.0,2.0,-80.7206415968,0.0,1.0,1.0
423,-65.0,16.0,-14.54561303525223,0.5,2.0,0.5
424,-105.5,6.5,-29.258800789488273,0.0,3.5,1.0
425,-107.5,8.5,-53.19177005133645,0.0,1.0,1.0
426,-110.5,11.5,-52.4086290475622,0.0,2.5,1.0
427,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
428,-76.5,27.0,-4.519855053451033,0.0,6.0,0.5
429,-105.5,6.5,-44.93585094608767,0.0,1.0,1.0
430,-30.0,30.0,-4.392852698652579,0.0,7.5,0.0
431,-70.0,20.5,-8.009477295413964,0.0,3.5,0.5
432,-100.5,1.5,-89.1228,0.0,0.5,1.0
433,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
