,learning_rewards,learning_steps,learning_discounted_rewards,learning_success,learning_collision,learning_fell_into_cliff
869,-116.5,17.5,-14.594967858352588,0.0,4.5,1.0
870,-104.0,5.0,-58.25694617744409,0.0,2.0,1.0
871,-110.0,11.0,-52.47085794862387,0.0,1.5,1.0
872,-103.5,4.5,-60.04192624232848,0.0,2.5,1.0
873,-105.5,6.5,-32.48729010274184,0.0,1.0,1.0
874,-67.5,18.0,-17.540616394527156,0.0,2.0,0.5
875,-105.5,6.5,-32.48729010274184,0.0,2.5,1.0
876,-104.5,5.5,-40.76256783912848,0.0,1.0,1.0
877,-107.0,8.0,-53.48469045659099,0.0,0.5,1.0
878,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
879,-30.0,30.0,-4.392852698652579,0.0,4.0,0.0
880,-77.5,28.0,-4.469017007756982,0.0,3.0,0.5
881,-104.5,5.5,-34.56106459236066,0.0,2.0,1.0
882,-116.5,17.5,-6.334754994657548,0.0,2.5,1.0
883,-106.0,7.0,-44.1131260816111,0.0,1.5,1.0
884,-114.0,15.0,-52.232044249663126,0.0,0.5,1.0
885,-111.0,12.0,-10.742024662477428,0.0,0.5,1.0
886,-67.0,17.5,-21.413300896486085,0.0,1.0,0.5
887,-104.0,5.0,-43.07335326235568,0.0,0.0,1.0
888,-101.5,2.5,-74.23034392529775,0.0,1.5,1.0
889,-65.0,15.5,-52.19642634932629,0.0,1.0,0.5
890,-100.5,1.5,-89.1228,0.0,0.5,1.0
891,-112.5,13.5,-52.272590658430694,0.0,1.0,1.0
892,-114.5,15.5,-7.6460343017214445,0.0,0.5,1.0
893,-109.5,10.5,-41.77850822011034,0.0,2.5,1.0
894,-105.5,6.5,-37.59876921324375,0.0,1.5,1.0
895,-111.0,12.0,-18.134909801549888,0.0,1.0,1.0
896,-30.0,30.0,-4.392852698652579,0.0,6.5,0.0
897,-104.0,5.0,-43.07335326235568,0.0,1.0,1.0
898,-69.5,20.0,-9.07455396577004,0.0,2.5,0.5
899,-104.5,5.5,-47.37974617744409,0.0,0.5,1.0
900,-68.0,18.5,-14.54913801488197,0.0,5.5,0.5
901,-108.5,9.5,-19.69899736889785,0.0,4.0,1.0
902,-66.0,16.5,-32.91706794612629,0.0,3.5,0.5
903,-109.0,10.0,-33.68614352357515,0.0,2.5,1.0
904,-102.5,3.5,-58.33967454715979,0.0,1.5,1.0
905,-116.0,17.0,-21.44891879682292,0.0,3.0,1.0
906,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
907,-107.5,8.5,-19.23083928199943,0.0,1.0,1.0
908,-103.5,4.5,-60.04192624232848,0.0,2.5,1.0
909,-105.5,6.5,-44.93585094608767,0.0,2.0,1.0
910,-70.0,20.5,-8.009477295413964,0.0,3.0,0.5
911,-111.5,12.5,-52.323428704124744,0.0,0.0,1.0
912,-78.5,29.0,-4.438682542123196,0.0,2.0,0.5
913,-100.0,1.0,-100.0,0.0,0.0,1.0
914,-109.0,10.0,-52.65570822011034,0.0,1.0,1.0
915,-67.0,17.5,-21.413300896486085,0.0,3.0,0.5
916,-76.0,26.5,-4.5569863088899965,0.0,3.0,0.5
917,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
918,-65.0,15.5,-52.19642634932629,0.0,0.0,0.5
919,-100.0,1.0,-100.0,0.0,0.0,1.0
920,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
921,-100.5,1.5,-89.1228,0.0,0.5,1.0
922,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
923,-123.5,24.5,-4.879864193028123,0.0,4.0,1.0
924,-104.0,5.0,-38.43374909431959,0.0,0.0,1.0
925,-112.0,13.0,-33.08120155636371,0.0,1.0,1.0
926,-107.5,8.5,-18.298872419772568,0.0,1.0,1.0
927,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
928,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
929,-112.5,13.5,-12.697634462438822,0.0,0.0,1.0
930,-112.0,13.0,-17.89560779407442,0.0,2.5,1.0
931,-100.0,1.0,-100.0,0.0,0.0,1.0
932,-104.0,5.0,-39.57453397049861,0.0,1.5,1.0
933,-111.0,12.0,-41.5314290475622,0.0,0.5,1.0
934,-111.0,12.0,-18.134909801549888,0.0,3.0,1.0
935,-106.0,7.0,-27.473820724603883,0.0,0.5,1.0
936,-100.0,1.0,-100.0,0.0,0.0,1.0
937,-30.0,30.0,-4.392852698652579,0.0,5.0,0.0
938,-107.5,8.5,-53.19177005133645,0.0,0.5,1.0
939,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
940,-103.0,4.0,-48.46068785059549,0.0,1.0,1.0
941,-67.5,18.0,-17.540616394527156,0.0,4.0,0.5
942,-104.0,5.0,-38.43374909431959,0.0,1.5,1.0
943,-100.0,1.0,-100.0,0.0,0.0,1.0
944,-126.0,27.0,-4.52679069273651,0.0,5.0,1.0
945,-111.0,12.0,-33.19149954542387,0.0,2.0,1.0
946,-103.5,4.5,-43.447218472457536,0.0,1.0,1.0
947,-66.0,16.5,-32.91706794612629,0.0,3.5,0.5
948,-104.0,5.0,-58.25694617744409,0.0,0.0,1.0
949,-106.5,7.5,-30.04339487138542,0.0,1.0,1.0
950,-110.0,11.0,-22.182376473934944,0.0,0.5,1.0
951,-116.5,17.5,-7.3508860411748085,0.0,4.0,1.0
952,-77.0,27.5,-4.491172792399672,0.0,1.5,0.5
953,-109.0,10.0,-22.701565003750783,0.0,1.5,1.0
954,-102.5,3.5,-54.950985522097746,0.0,0.0,1.0
955,-28.5,29.0,-4.391740575744995,0.5,5.0,0.0
956,-105.0,6.0,-30.68838009040173,0.0,1.5,1.0
957,-114.5,15.5,-8.364468694961229,0.0,1.0,1.0
958,-69.5,20.0,-9.07455396577004,0.0,3.5,0.5
959,-106.0,7.0,-44.1131260816111,0.0,2.0,1.0
960,-104.5,5.5,-36.58305559085343,0.0,2.0,1.0
961,-66.0,16.5,-32.91706794612629,0.0,2.0,0.5
962,-66.0,16.5,-32.91706794612629,0.0,1.5,0.5
963,-65.0,15.5,-52.19642634932629,0.0,2.5,0.5
964,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
965,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
966,-68.0,18.5,-14.54913801488197,0.0,3.0,0.5
967,-103.0,4.0,-62.35271166555568,0.0,1.5,1.0
968,-67.5,18.0,-17.540616394527156,0.0,3.0,0.5
969,-75.0,25.5,-4.667284297950159,0.0,1.5,0.5
970,-105.5,6.5,-32.48729010274184,0.0,0.5,1.0
971,-103.5,4.5,-46.06483164200087,0.0,0.5,1.0
972,-120.0,21.0,-5.74016674623973,0.0,3.5,1.0
973,-66.0,16.5,-32.91706794612629,0.0,2.5,0.5
974,-70.0,20.5,-8.009477295413964,0.0,2.0,0.5
975,-108.0,9.0,-52.96550192677515,0.0,0.5,1.0
976,-108.0,9.0,-23.57168187085678,0.0,1.0,1.0
977,-109.5,10.5,-22.408644598496245,0.0,4.0,1.0
978,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
979,-107.5,8.5,-24.207200628770895,0.0,4.0,1.0
980,-100.0,1.0,-100.0,0.0,0.0,1.0
981,-74.5,25.0,-4.7478440981998435,0.0,3.5,0.5
982,-104.5,5.5,-56.87812761644375,0.0,1.5,1.0
983,-102.5,3.5,-54.950985522097746,0.0,1.0,1.0
984,-73.5,24.0,-4.987146105675315,0.0,1.5,0.5
985,-30.0,30.0,-4.392852698652579,0.0,2.0,0.0
986,-106.5,7.5,-26.095002163603546,0.0,1.5,1.0
987,-65.0,15.5,-52.19642634932629,0.0,0.0,0.5
988,-30.0,30.0,-4.392852698652579,0.0,3.5,0.0
989,-104.0,5.0,-58.25694617744409,0.0,2.0,1.0
990,-114.0,15.0,-52.232044249663126,0.0,0.0,1.0
991,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
992,-106.0,7.0,-27.473820724603883,0.0,0.5,1.0
993,-107.5,8.5,-34.58453864283368,0.0,0.5,1.0
994,-103.0,4.0,-48.46068785059549,0.0,1.0,1.0
995,-104.0,5.0,-39.57453397049861,0.0,1.0,1.0
996,-106.0,7.0,-27.473820724603883,0.0,0.5,1.0
997,-108.5,9.5,-52.79071975634903,0.0,1.0,1.0
998,-112.5,13.5,-26.590903884861454,0.0,1.0,1.0
999,-102.0,3.0,-69.21687454715979,0.0,1.0,1.0
